Flora e Funga do Brasil ID,Família,Nome Científico,Categoria de Risco,Ano de Avaliação,Houve Reavaliação,Ficha de Avaliação
135110,Gesneriaceae,"Sinningia vacariensis G. E. Ferreira, Waechter & Chautems",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135110
135165,Amaryllidaceae,Nothoscordum gaudichaudianum Kunth,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135165
135210,Alismataceae,Echinodorus reptilis Lehtonen,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135210
135211,Asteraceae,Calea paraguayensis (Kuntze) Deble,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135211
135218,Urticaceae,Urtica circularis (Hicken) Sorarú,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135218
135220,Fabaceae,Mimosa diversipila M. Micheli,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135220
135230,Fabaceae,Mimosa fernandez-casasii Barneby & Fortunato,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135230
135242,Lythraceae,Cuphea hatschbachii Lourteig,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135242
135243,Lythraceae,Cuphea hirsutissima Lourteig,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135243
135245,Lythraceae,Cuphea paranensis Bacig.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135245
135246,Lythraceae,Cuphea punctulata Koehne,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135246
135250,Fabaceae,Mimosa lupinoides Chodat & Hassl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135250
135257,Poaceae,Piptochaetium medium (Speg.) Torres,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135257
135252,Lythraceae,Lythrum maritimum Kunth,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135252
135298,Malvaceae,Sida hirsutissima Mill.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135298
135357,Amaryllidaceae,Nothoscordum bivalve (L.) Britton,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135357
135369,Amaryllidaceae,Nothoscordum gibbatum Ravenna,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135369
135371,Amaryllidaceae,Nothoscordum marchesii Crosa,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135371
135372,Amaryllidaceae,Nothoscordum muscorum Ravenna,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135372
135373,Orchidaceae,Pabstiella fusca (Lindl.) Chiron & Xim.Bols.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135373
135381,Poaceae,Cenchrus longispinus (Hack.) Fernald,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135381
135385,Poaceae,Osvaldoa valida (Mez) J.R. Grande,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135385
135423,Cyclanthaceae,Asplundia brachyphylla Harling,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135423
135425,Eriocaulaceae,Syngonanthus heteropeplus (Koern.) Ruhland,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135425
135429,Moraceae,"Dorstenia acangatara M.D.M.Vianna, Al.Santos, A.F.P.Machado, Mansano & Romaniuc",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135429
135457,Verbenaceae,Aloysia gratissima (Gillies & Hook.) Tronc.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135457
135476,Euphorbiaceae,Croton argentinus Müll.Arg.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135476
135479,Calyceraceae,Acicarpha procumbens Less.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135479
135502,Lamiaceae,Hyptis pachycephala Epling,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135502
135514,Sapindaceae,Serjania adusta Radlk.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135514
135519,Cyperaceae,Bulbostylis communis M.G. López & D.A. Simpson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135519
135527,Cyperaceae,Bulbostylis aspera M.G. López,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135527
135523,Cyperaceae,Rhynchospora albobracteata A.C.Araújo,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135523
135528,Cyperaceae,Bulbostylis eleocharoides Kral & M.T.Strong,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135528
135529,Cyperaceae,Carex brongniartii Kunth,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135529
135533,Cyperaceae,Rhynchospora gollmeri Boeckler,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135533
135534,Fabaceae,Parapiptadenia excelsa (Griseb.)Burkart,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135534
135535,Eriocaulaceae,Syngonanthus restingensis Hensold & A. Oliveira,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135535
135536,Eriocaulaceae,Comanthera dimera Echtern.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135536
135542,Fabaceae,Dahlstedtia araripensis (Benth.) M.J. Silva & A.M.G. Azevedo,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135542
135571,Fabaceae,Lonchocarpus macrocarpus Benth.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135571
135586,Orchidaceae,Acianthera atropurpurea (Barb.Rodr.) Chiron & van den Berg,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135586
135587,Orchidaceae,Acianthera crepiniana (Cogn.) Chiron & van den Berg,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135587
135588,Orchidaceae,Acianthera hatschbachii (Schltr.) Chiron & van den Berg,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135588
135589,Thismiaceae,Thismia singeri (de la Sota) Maas & Maas,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135589
135590,Thismiaceae,"Thismia prataensis Mancinelli, C.T. Blum & E.C. Smidt",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135590
135611,Amaryllidaceae,Ipheion sessile (Phil) Traub,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135611
135617,Fabaceae,Prosopis rubriflora Hassler,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135617
135646,Passifloraceae,Passiflora vesicaria L.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135646
135675,Melastomataceae,Adelobotrys tessmannii Markgr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135675
135685,Convolvulaceae,Ipomoea reticulata O'Donell,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135685
135740,Cactaceae,Cereus phatnospermus K.Schum.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135740
135821,Fabaceae,Mimosa sceptrum Barneby,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135821
135823,Fabaceae,Mimosa uninervis (Chodat & Hassler) Hassler,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135823
135824,Fabaceae,Mimosa uraguensis Hook.&Arnott,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135824
135818,Fabaceae,Mimosa obstrigosa Burkart,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135818
135858,Gesneriaceae,Centrosolenia hirsuta Benth.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135858
135907,Ochnaceae,Ouratea macranthos (Erhard) Tiegh.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135907
135917,Santalaceae,Phoradendron burkartii Rizzini & Ulib.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135917
135926,Sapindaceae,Cupania macrostylis (Radlk.) Acev.-Ror.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135926
135929,Iridaceae,Alophia drummondii (Graham) R.C.Foster,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135929
135958,Iridaceae,Herbertia amabilis Deble & F. S. Alves,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135958
135960,Iridaceae,Calydorea charruana Deble,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135960
135982,Poaceae,"Chusquea clemirae A. C. Mota, R. P. Oliveira & L. G. Clark",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135982
135984,Poaceae,"Chusquea ciliatifolia A. C. Mota, E. J. Judziewicz & L. G. Clark",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135984
135986,Poaceae,"Chusquea mirabilis A. C. Mota, R. P. Oliveira & L. G. Clark",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135986
135990,Fabaceae,Lonchocarpus violaceus (Jacq.) Kunth ex DC.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135990
135991,Fabaceae,Lonchocarpus pluvialis Rusby,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135991
135993,Poaceae,Mesosetum filifolium F.T. Hubb.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135993
135998,Iridaceae,Gelasine uruguaiensis Ravenna,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/135998
136013,Iridaceae,Calydorea nuda (Herb.) Baker,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136013
136014,Iridaceae,Cypella armosa Ravenna,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136014
136010,Malvaceae,Eriotheca sclerophylla (Ducke) M.C.Duarte & G.L.Esteves,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136010
136041,Malpighiaceae,Byrsonima paulista A.Juss.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136041
136042,Melastomataceae,Graffenrieda laevicarpa Michelangeli & R. Goldenb.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136042
136045,Orchidaceae,"Zygostates aderaldoana Toscano, L.P. Felix & Dornelas",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136045
136046,Fabaceae,Deguelia nitidula (Benth.) A.M.G.Azevedo & R.A.Camargo,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136046
136056,Iridaceae,Sisyrinchium foliosum I.M.Johnston,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136056
136101,Orchidaceae,Oncidium huebneri (Mansf.) M.W.Chase & N.H.Williams,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136101
136099,Orchidaceae,Oncidium amazonicum (Schltr.) M.W.Chase & N.H.Williams,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136099
136115,Arecaceae,Syagrus ×andrequiceana K.Soares & L.C.Assis,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136115
136116,Arecaceae,Syagrus ×serroana K.Soares & L.C.Assis,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136116
136117,Arecaceae,Syagrus ×altopalacioensis K.Soares & L.C.Assis,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136117
136118,Arecaceae,Syagrus ×lacerdamourae K.Soares & C.A.Guim.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136118
136119,Arecaceae,Syagrus ×camposportoana (Bondar) Glassman,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136119
136134,Iridaceae,Sisyrinchium platycaule Baker,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136134
136120,Arecaceae,Syagrus ×mirandana Noblick,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136120
136137,Iridaceae,Cypella altouruguaya Chauveau & L.Eggers,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136137
136139,Iridaceae,Cypella rivularis Chauveau & L.Eggers,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136139
136138,Iridaceae,Cypella amplimaculata Chauveau & L.Eggers,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136138
136216,Poaceae,Ichnanthus longhi-wagnerae A.C. Mota & R.P. Oliveira,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136216
136195,Poaceae,Cortaderia vaginata Swallen,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136195
136276,Melastomataceae,Graffenrieda obliqua Triana,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136276
136426,Asteraceae,Achyrocline gardneri (Baker) Deble & Marchiori,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136426
136461,Melastomataceae,Siphanthera wurdackii Almeda & O.R.Rob.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136461
136462,Orchidaceae,Acianthera echinosa Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136462
136463,Orchidaceae,Acianthera klingelfusii Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136463
136465,Orchidaceae,Anathallis klingelfusii Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136465
136466,Orchidaceae,"Anathallis seidelii Luer, Toscano & Baptista",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136466
136522,Fabaceae,Zornia contorta Mohlenbr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136522
136529,Fabaceae,Leptospron adenanthum (G.Mey.) A.Delgado,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136529
136558,Iridaceae,Neomarica floscella A. Gil & M.C.E.Amaral,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136558
136557,Iridaceae,Neomarica eburnea A. Gil & M.C.E.Amaral,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136557
136634,Malvaceae,Waltheria indica L.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136634
136708,Melastomataceae,Pleroma marinanum P.J.F. Guim. & Fraga,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136708
136710,Melastomataceae,Pleroma penduliflorum Fraga & P.J.F.Guim.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136710
136713,Iridaceae,Sisyrinchium marchioides Ravenna,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136713
136709,Heliconiaceae,Heliconia acuminata L.C.Rich.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136709
136716,Melastomataceae,"Pleroma ferricolum A.L.F.Oliveira, R.Romero & P.J.F.Guim.",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136716
136741,Rubiaceae,Spermacoce rubescens (Colla) P.L.R.Moraes & De Smedt,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136741
136750,Rubiaceae,Spermacoce confusa Rendle,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136750
136768,Bromeliaceae,Alcantarea lanceopetala Leme,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136768
136770,Bromeliaceae,Alcantarea nana Leme,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136770
136771,Bromeliaceae,Alcantarea recurvifolia Leme,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136771
136783,Orchidaceae,Acianthera marquesii Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136783
136786,Orchidaceae,Anathallis ova-trochilorum Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136786
136787,Orchidaceae,Pabstiella brasilica Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136787
136788,Orchidaceae,Stelis capijumensis Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136788
136789,Orchidaceae,Stelis freyi Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136789
136790,Orchidaceae,Stelis kautskyi Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136790
136793,Orchidaceae,Stelis sessilis Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136793
136822,Malvaceae,Hibiscus itirapinensis Krapov. & Fryxell,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136822
136824,Burseraceae,Protium alvarezianum Daly & P.Fine,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136824
136826,Malvaceae,Ayenia praecipua Cristóbal,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136826
136834,Orchidaceae,Vanilla cribbiana Soto Arenas,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136834
136840,Orchidaceae,Cyanaeorchis praetermisa J.A.N.Bat. & Bianch.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136840
136843,Fabaceae,Condylostylis candida (Vell.) A. Delgado,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136843
136846,Fabaceae,Ancistrotropis peduncularis (Fawc. & Rendle) A.Delgado,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136846
136853,Melastomataceae,Miconia variabilis Gamba & Almeda,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136853
136854,Fabaceae,Ancistrotropis robusta (Piper) A. Delgado,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136854
136856,Fabaceae,"Ancistrotropis serrana Snak, J.L.A.Moreira & A.M.G.Azevedo",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136856
136862,Fabaceae,Cochliasanthus caracalla (L.) Trew,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136862
136866,Fabaceae,Helicotropis linearis (Kunth) A. Delgado,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136866
136874,Fabaceae,Sigmoidotropis speciosa (Kunth) A. Delgado,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136874
136876,Orchidaceae,Pabstiella fragae (L.Kollmann & A.P.Fontana) L.Kollmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136876
136880,Orchidaceae,Pabstiella rupicola L.Kollmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136880
136882,Orchidaceae,Pabstiella cipoensis L.Kollmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136882
136864,Fabaceae,Helicotropis hookeri (Verdc.) A. Delgado,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136864
136907,Solanaceae,Solanum saltiense S.Moore,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136907
136928,Orchidaceae,Pelexia vinosa A.W.C.Ferreira et al.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136928
136959,Orchidaceae,Pabstiella lobiglossa Chiron & N.Sanson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136959
136976,Orchidaceae,Pabstiella brachystele Chiron & N.Sanson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136976
136962,Orchidaceae,Pabstiella wawraeana (Barb.Rodr.) Chiron & Xim.Bols.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136962
136999,Cucurbitaceae,Gurania huberi Cogn.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/136999
137007,Orchidaceae,Pabstiella biriricensis Chiron & Xim.Bols.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137007
137008,Orchidaceae,Specklinia aurantiaca (Barb.Rodr.) F.Barros & V.T.Rodrigues,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137008
137015,Orchidaceae,Pabstiella dasilvae Chiron & Xim.Bols.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137015
137014,Orchidaceae,Pabstiella intraptila Chiron & Xim.Bols.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137014
137016,Orchidaceae,Pabstiella teschiana Chiron & Xim.Bols.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137016
137017,Orchidaceae,Pabstiella conceicionensis Chiron & N.Sanson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137017
137019,Orchidaceae,Sansonia vanderbergii Chiron,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137019
137020,Orchidaceae,Sansonia bradei Chiron,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137020
137024,Asteraceae,Jaumea linearifolia (Juss.) DC.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137024
137011,Orchidaceae,Pabstiella rhombilabia Chiron & N.Sanson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137011
137025,Orchidaceae,Habenaria kleinii Menini & J.A.N.Bat.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137025
137026,Orchidaceae,"Habenaria australis J.A.N.Bat., A.A.Vale & Menini",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137026
137027,Orchidaceae,"Habenaria sobraliana J.A.N.Bat., A.A.Vale & Menini",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137027
137050,Melastomataceae,Tibouchina bruniana P.J.F.Guim.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137050
137051,Melastomataceae,Tibouchina araguaiensis P.J.F.Guim.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137051
137022,Orchidaceae,Cyclopogon carinianus Pansarin,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137022
137143,Asteraceae,Trichocline humilis Less.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137143
137297,Fabaceae,Jacqueshuberia amplifoliola R.S. Cowan,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137297
137465,Passifloraceae,Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137465
137472,Passifloraceae,Passiflora timböensis T.S.Nunes & L.P.Queiroz,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137472
137499,Cucurbitaceae,Cyclanthera carthagenensis (Jacq.) H Schaef. et S. S. Renner,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137499
137503,Asteraceae,Critonia megaphylla (Baker) R.M.King & H.Rob.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137503
137508,Menispermaceae,Abuta velutina Gleason,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137508
137520,Fabaceae,Peltogyne parvifolia Spruce ex Benth.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137520
137538,Asteraceae,Tagetes osteni Hicken,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137538
137554,Poaceae,Eriochloa montevidensis Griseb.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137554
137574,Fabaceae,Chamaecrista truncata Rando & Pirani,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137574
137575,Menispermaceae,Odontocarya membranacea (A.C. Sm.) R. Ortiz,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137575
137634,Poaceae,Digitaria sellowii (Mül. Hal.) Henrard,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137634
137710,Bromeliaceae,Vriesea lilliputiana Leme,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137710
137714,Bromeliaceae,Vriesea tubipetala Leme & R.Moura,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137714
137726,Asteraceae,Porophyllum spathulatum C.R.Carneiro & A.A.Schneid.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137726
137759,Marantaceae,Maranta cristata Nees & Mart.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137759
137773,Malpighiaceae,Heteropterys corumbensis Kuntze,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137773
137774,Malpighiaceae,Mascagnia australis C.E.Anderson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137774
137775,Marantaceae,Maranta polystachya (K.Schum.) J.M.A.Braga,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137775
137776,Malpighiaceae,Ptilochaeta nudipes Griseb.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137776
137777,Marantaceae,Maranta rugosa J.M.A. Braga & S. Vieira,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137777
137799,Sarraceniaceae,Heliamphora hispida Wistuba & Nerz,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137799
137801,Sarraceniaceae,"Heliamphora ceracea Nerz, Wistuba, Grantsau, Rivadavia, A.Fleischm. & S.McPherson",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137801
137836,Sarraceniaceae,"Heliamphora glabra (Maguire) Nerz, Wistuba & Hoogenstr.",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137836
137890,Marantaceae,Monotagma grallatum Hagberg & R. Erikss.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137890
137893,Marantaceae,Monotagma lilacinum Hagberg & R. Erikss.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137893
137897,Marantaceae,Monotagma exile Hagberg & R. Erikss,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137897
137903,Marantaceae,Monotagma breviscapum Hagberg & R.Erikss.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137903
137908,Marantaceae,Monotagma floribundum Hagberg & R. Erikss.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137908
137913,Marantaceae,Monotagma roseum Hagberg & R.Erikss.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137913
137926,Marantaceae,Monotagma humile Hagberg & R.Erikss.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137926
137927,Marantaceae,Monotagma flavicomum Hagberg & R. Erikss,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137927
137930,Marantaceae,Monotagma aurantispathum Hagberg & R.Erikss.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137930
137934,Marantaceae,Monotagma congestum Hagberg & R. Erikss,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137934
137937,Marantaceae,Monotagma tuberosum Hagberg & R. Erikss,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137937
137940,Piperaceae,Peperomia menkeana Miq.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137940
137942,Marantaceae,Monotagma vaginatum Hagberg,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137942
137944,Solanaceae,Cestrum subumbellatum Vignoli-Silva & M.Nee,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137944
137956,Euphorbiaceae,Tragia hieronymi Pax&K. Hoffm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137956
137971,Marantaceae,Monophyllanthe oligophylla K. Schum.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137971
137986,Bignoniaceae,Adenocalymma calcareum Udulutsch & P. Dias,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137986
